Data,N°,Item,Atividade,Realizado,Unidade,Porcentagem,Status,H. Inicio,H. Fim,Total de horas,Comentário,Modelo
"=""29/05/2023""","=""17""","=""""","=""PROJETO 240MTPA 
RP-313KP-09
TR-313K-91 
ENESA

ACOMPANHAMENTO DE MONTAGEM RP-313KP-09.
Pintura nos suportes de fixação da chave fim de curso no truck de translação.
 
VISUAL DE AJUSTE NO RP-313K-91.
VA na solda dos suportes laterais de elétrica. (Ver fotos)

PROCEDIMENTOS  VALE
ES-S-401 Montagem - Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Bruno Costa Fernandes"""
"=""29/05/2023""","=""359""","=""""","=""01 -GESTÃO DE NÃO CONFORMIDADES - RNC""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""29/05/2023""","=""359""","=""""","=""02 -GESTÃO DE ROTINA DIARIA - RNC'S E CTE/NAP""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""29/05/2023""","=""17""","=""""","=""PROJETO 240 MTPA
CT-SI-3150KP-01
ENESA

INSPEÇÃO DE ÁREA SILO CT 3150 KP 01
Controle de torqueamento.
Montagem de estruturas


PROCEDIMENTOS VALE:

ES-S-401 Montagem Estrutura Metálica 
PNR 000048 Integridade Estrutural - Estruturas de Aço
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Clodomir Paixão Junior"""
"=""29/05/2023""","=""365""","=""""","=""➡ PROJETO PORTO NORTE - S11D.

➡ AMPLIAÇÃO DOS PÁTIOS SUL - S11D.

➡ INTERFERÊNCIA.

➡ PROJETO 240 MTPA.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""29/05/2023""","=""365""","=""""","=""* PROCEDIMENTOS UTILIZADOS:

*   NBR 5410/2004 Instalações elétricas de baixa tensão 
*   NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
*   ES-M-401_Montagem_Eletromecanica_Rev_5
*   EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
*   PR-G-363_Elaboracao_Data_Book_Rev_3
*   ES-G-402_Inspeçao_Rev_5
*   NBR 5419/2015 - proteção de estrutura contra descarga atemosférica.
*   NBR 14039 - instalações elétrica de alta tenção
*   CP-E-501_Eletrica_Rev_1.
*   NBR 17240 – Sistemas de detecção e alarme de incêndio.
*   EG-E-421 _ Motores eletricos de baixa tensão.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""29/05/2023""","=""365""","=""""","=""✅    INSPEÇÃO DE QUALIDADE.

✅     MONTAGEM DE PAINÉIS.
    
✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""29/05/2023""","=""378""","=""""","=""* PIACENTINI:( AMPLIAÇÃO DO PÁTIOS SUL-230)
RI-378- ARMAZENAMENTO DE MATERIAL LIMPEZA E ORGANIZAÇÃO DA ÁREA DO TIE-IN 83/93

* SANCHES TRIPOLONI:( AMPLIAÇÃO DOS PÁTIOS SUL-230)
RI-378- ESCAVAÇÃO E REGULARIZAÇÃO DO ATERRO LADO RODOANEL E DESASSOREAMENTO DE CANALETA NO PÁTIO Q

* PIACENTINI:( REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP-313K-02)
RI-378- ATIVIDADES DE CONTROLE TECNOLÓGICO DE CONCRETO. EXECUÇÃO DE ESTACAS CANCELADA DEVIDO AVARIA DA PERFURATRIZ


* SANCHES TRIPOLONI;( CAPACITAÇÃO LOGISTÍCA NORTE- CLN-S11D)
RI-378- CONCRETAGEM DE ESCADA DE ACESSO DA PLATAFORMA DA BOMBA DA BACIA OESTE SUPERIOR.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""29/05/2023""","=""309""","=""""","=""PROGRAMAÇÃO PARA O DIA 29/05/2023, SEGUNDA-FEIRA .

EMPRESA: Sanches Tripoloni / Ductor

OBRA: Ampliação dos Pátios Sul 

ATIVIDADE: Continuação do levantamento topográfico nas cabeceiras dos Pátios Sul entre os TR's 80 ao 85 para as built e identificação de pendências de Pavimentação (CBUQ), drenagens, caixas de passagens de elétricas e drenagem, taludes.

Atividade solicitada pela gestão Vale (Tacila)
Autorizado pela MCA (Sérgio Marcatto)
Aprovado para realização pela Ductor (Preposto Sérgio Lima) ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""29/05/2023""","=""309""","=""""","=""PROGRAMAÇÃO PARA O DIA 30/05/2023, TERÇA-FEIRA .

EMPRESA: Sanches Tripoloni/ Ductor

OBRA: Ampliação dos Pátios Sul 

ATIVIDADE: Continuação do levantamento topográfico nas cabeceiras dos Pátios Sul entre os TR's 80 ao 85 para as built e identificação de pendências de Pavimentação (CBUQ), drenagens, caixas de passagens de elétricas e drenagem, taludes.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""29/05/2023""","=""309""","=""""","=""PROGRAMAÇÃO PARA O DIA 31/05/2023, QUARTA-FEIRA .

EMPRESA: Sanches Tripoloni/ Ductor

OBRA: Ampliação dos Pátios Sul 

ATIVIDADE: Continuação do levantamento topográfico nas cabeceiras dos Pátios Sul entre os TR's 80 ao 85 para as built e identificação de pendências de Pavimentação (CBUQ), drenagens, caixas de passagens de elétricas e drenagem, taludes.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""29/05/2023""","=""309""","=""""","=""PROGRAMAÇÃO PARA O DIA 01/06/2023, QUINTA-FEIRA .

EMPRESA: Sanches Tripoloni/ Ductor

OBRA: Ampliação dos Pátios Sul 

ATIVIDADE: Continuação do levantamento topográfico nas cabeceiras dos Pátios Sul entre os TR's 80 ao 85 para as built e identificação de pendências de Pavimentação (CBUQ), drenagens, caixas de passagens de elétricas e drenagem, taludes.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""29/05/2023""","=""309""","=""""","=""PROGRAMAÇÃO PARA O DIA 02/05/2023, SEXTA-FEIRA .

EMPRESA: Sanches Tripoloni/ Ductor

OBRA: Ampliação dos Pátios Sul 

ATIVIDADE: Processamento de dados do levantamento topográfico nas cabeceiras dos Pátios Sul entre os TR's 80 ao 85 para as built e identificação de pendências de Pavimentação (CBUQ), drenagens, caixas de passagens de elétricas e drenagem, taludes.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""29/05/2023""","=""11""","=""""","=""01 - Criação de Dashboard para análise de entrega da programação diária""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""29/05/2023""","=""11""","=""""","=""02 - Criação de Dashboard para análise de entrega de LVs""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Ricardo Prazeres"""
"=""29/05/2023""","=""346""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-3150KP-43
TR-313K-87
PROJETO 240 MTPA

MONTAGEM DAS ESTRUTURAS DO TRANSPORTADOR DE CORREIA TR-313K-87.
Realizado verificação na montagem das estruturas do transportador de correia TR-313K-87 e identificados alguns desvios na fixação sendo necessário correção para atendimento aos procedimentos ES-T-401.

SOLDAGEM DAS LINHAS DO SISTEMA DE PROTEÇÃO E COMBATE A INCÊNDIO (SPCI) DO TRANSPORTADOR DE CORREIA TR-3150KP-43.
Realizado verificação no processo de soldagem nas linhas do sistema de proteção e combate a incêndio dos transportadores de correia TR-3150KP-43.

PROCEDIMENTOS VALE

ES-S-401 Montagem Estrutura Metálica 
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""27/05/2023""","=""16""","=""""","=""PROJETO 240MTPA 
RP-313KP-09
TR-313K-91 
ENESA

ACOMPANHAMENTO DE MONTAGEM TR-313K-91.
Montagem das proteções laterais. (Ver fotos)

PINTURA DOS CAVALETES NO RP-313K-91.
Inspeção na pintura dos parafusos de fixação dos cavaletes. (Ver fotos)

PROCEDIMENTOS  VALE
ES-S-401 Montagem - Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Bruno Costa Fernandes"""
"=""27/05/2023""","=""16""","=""""","=""PROJETO 240 MTPA
CT-SI-3150KP-01
ENESA

INSPEÇÃO DE ÁREA SILO CT 3150 KP 01
Controle de torqueamento.
Montagem de estruturas


PROCEDIMENTOS VALE:

ES-S-401 Montagem Estrutura Metálica 
PNR 000048 Integridade Estrutural - Estruturas de Aço
ES-M-401 Montagem Eletromecânica 
PR-E-255 Inspeção Estruturas Metálicas 
ES-T-401 Montagem Tubulações 
EG-M-402 Tratamento Superfície Pintura Proteção Acabamento 
PR-C-013 Preservação de Materiais Projetos""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Clodomir Paixão Junior"""
"=""27/05/2023""","=""354""","=""""","=""SANCHES TRIPOLONI
PORTO NORTE
AMPLIAÇÃO DOS PATIOS
EMPRESA :  SANCHES TRIPOLONI

* INSPEÇÃO DE QUALIDADE

- Montagem tubulação Sistema e Abastecimento água Bacia Oeste
- Soldagem  tubulação Sistema e Abastecimento de água Bacia Oeste

* SERVIÇOS PREVISTOS 29/05/2023

- Montagem tubulação Sistema e Abastecimento água Bacia Oeste
- Soldagem  tubulação Sistema e Abastecimento de água Bacia Oeste""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""27/05/2023""","=""354""","=""""","=""PORTO NORTE
EMPRESAS: ENESA 
AMPLIAÇÃO DOS PATIOS
TR-313K-43 TRANSPORTADOR
TR-313K-87 TRANSPORTADOR
TR-313K-91 TRANSPORTADOR
CT-215 CASA DE TRANSFERÊNCIA


*INSPEÇÃO QUALIDADE

- Montagem das estruturas do TR-43
- Montagem das estruturas do TR 88 /89

* SERVIÇOS PREVISTOS 29/05/2023

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87
- Montagem das estruturas do TR 91""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""27/05/2023""","=""354""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""27/05/2023""","=""377""","=""""","=""* PIACENTINI:( AMPLIAÇÃO DO PÁTIOS SUL-230)
RI-377- APLICAÇÃO DE MATERIAL NO RE ATERRO NO TIE-IN 83/93

* SANCHES TRIPOLONI:( AMPLIAÇÃO DOS PÁTIOS SUL-230)
RI-377- APLICAÇÃO DE SELA JUNTA ENTRE GUIA E TALUDE ACESSO E APLIÇÃO DE BICA CORRIDA NA CABECEIRA DO TR-82

* PIACENTINI:( REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP-313K-02)
RI-377- PERFURAÇÃO E CONCRETAGEM DE ESTACAS HÉLICE CONTÍNUA LADO PÁTIO C.

* PIACENTINI:( AMPLIAÇÃO DA TORRE DE AMOSTRAGEM ST-314K-03 )
RI-376- MONTAGEM DE FORMAS E FERRAGEM DE CANALETA DE DRENAGEM ENTRE BLOCOS DE REFORÇO

* SANCHES TRIPOLONI;( CAPACITAÇÃO LOGISTÍCA NORTE- CLN-S11D)
RI-377- MONTAGEM E ESCORAMENTO DE FORMAS DE ESCADA DE ACESSO DA PLATAFORMA DA BOMBA DA BACIA OESTE SUPERIOR.

* PIACENTINI:(CENTRAL DE TROCA DE RODEIROS- CTR)
RI-377- FUROS DE FIXAÇÃO DE CHAPAS DE TRILHOS  E  TRATAMENTO DE JUNTA PARA RECOMPOSIÇÃO DAS VIGAS DE TRILHOS DA GALERIA 3 DA LINHA FÉRREA 5.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""26/05/2023""","=""15""","=""""","=""PROJETO 240MTPA 
RP-313KP-09
TR-313K-91 
ENESA

ACOMPANHAMENTO DE MONTAGEM TR-313KP-91.
Visual de ajuste nos suportes da proteção lateral do TR. (Ver fotos)

PROCEDIMENTOS  VALE
ES-S-401 Montagem - Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Bruno Costa Fernandes"""
"=""26/05/2023""","=""223""","=""""","=""EMPRESA : OMEGA SERVICE
》Fabricação de reforço da RP 03
》Fabricação de reforço ST-314K-03
》Fabricação de reforço da viga de rolamento TR-313K-89
Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""26/05/2023""","=""223""","=""""","=""PROCEDIMENTOS  VALE
PR-E-261 Procedimento para inspeção de solda rev.2
ES-S-401 Montagem-Estrutura Metálica 
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5
PR-E-275 Procedimento para inspeção  de pintura e galvanização .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""26/05/2023""","=""377""","=""""","=""PROJETO 240MTPA
SI-3150KP-01
CT-3150KP-01
ENESA

ACOMPANHAMENTO DE PROCESSO DE SOLDAGEM
Realizado acompanhamento de processo de soldagem em juntas da bifurcação do silo


 PROCEDIMENTOS  VALE
ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Áttila Souza"""
"=""26/05/2023""","=""92""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""26/05/2023""","=""92""","=""""","=""1- Aplicação de lista de verificação""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
